TRACE #1
--------------------------
{'x': 0.0, 'y': 0.0}
{'x': 218657575.0, 'y': 218657575.0, 'n': 813.0}
{'x': 0.0, 'y': 218657575.0, 'n': 813.0}
{'x': 0.0, 'y': 900092691.0, 'n': 813.0}
{'x': 0.0, 'y': 900092691.0, 'n': 813.0}
{'x': 900092691.0, 'y': 900092691.0, 'n': 813.0}
{'x': 0.0, 'y': 900092691.0, 'n': 813.0}
{'x': 0.0, 'y': 223778344.0, 'n': 813.0}
{'x': 0.0, 'y': 223778344.0, 'n': 813.0}
{'x': 223778344.0, 'y': 223778344.0, 'n': 813.0}
{'x': 0.0, 'y': 223778344.0, 'n': 813.0}
{'x': 0.0, 'y': 1089897624.0, 'n': 813.0}
{'x': 0.0, 'y': 1089897624.0, 'n': 813.0}
{'x': 1089897624.0, 'y': 1089897624.0, 'n': 813.0}
{'x': 0.0, 'y': 1089897624.0, 'n': 813.0}
{'x': 0.0, 'y': 1173163595.0, 'n': 813.0}
{'x': 0.0, 'y': 1173163595.0, 'n': 813.0}
{'x': 1173163595.0, 'y': 1173163595.0, 'n': 813.0}
{'x': 0.0, 'y': 1173163595.0, 'n': 813.0}
{'x': 0.0, 'y': 433270809.0, 'n': 813.0}
{'x': 0.0, 'y': 433270809.0, 'n': 813.0}
{'x': 433270809.0, 'y': 433270809.0, 'n': 813.0}
{'x': 0.0, 'y': 433270809.0, 'n': 813.0}
{'x': 0.0, 'y': 1462342881.0, 'n': 813.0}
{'x': 0.0, 'y': 1462342881.0, 'n': 813.0}
{'x': 1462342881.0, 'y': 1462342881.0, 'n': 813.0}
{'x': 0.0, 'y': 1462342881.0, 'n': 813.0}
{'x': 0.0, 'y': 511303957.0, 'n': 813.0}
{'x': 0.0, 'y': 511303957.0, 'n': 813.0}
{'x': 511303957.0, 'y': 511303957.0, 'n': 813.0}
{'x': 0.0, 'y': 511303957.0, 'n': 813.0}
{'x': 0.0, 'y': 2143078939.0, 'n': 813.0}
{'x': 0.0, 'y': 2143078939.0, 'n': 813.0}
{'x': 2143078939.0, 'y': 2143078939.0, 'n': 813.0}
{'x': 0.0, 'y': 2143078939.0, 'n': 813.0}
{'x': 0.0, 'y': 1626547125.0, 'n': 813.0}
{'x': 0.0, 'y': 1626547125.0, 'n': 813.0}
{'x': 1626547125.0, 'y': 1626547125.0, 'n': 813.0}
{'x': 0.0, 'y': 1626547125.0, 'n': 813.0}
{'x': 0.0, 'y': 807002464.0, 'n': 813.0}
{'x': 0.0, 'y': 807002464.0, 'n': 813.0}
{'x': 807002464.0, 'y': 807002464.0, 'n': 813.0}
{'x': 0.0, 'y': 807002464.0, 'n': 813.0}
{'x': 0.0, 'y': 153936300.0, 'n': 813.0}
{'x': 0.0, 'y': 153936300.0, 'n': 813.0}
{'x': 153936300.0, 'y': 153936300.0, 'n': 813.0}
{'x': 0.0, 'y': 153936300.0, 'n': 813.0}
{'x': 0.0, 'y': 22920904.0, 'n': 813.0}
{'x': 0.0, 'y': 22920904.0, 'n': 813.0}
{'x': 22920904.0, 'y': 22920904.0, 'n': 813.0}
{'x': 0.0, 'y': 22920904.0, 'n': 813.0}
{'x': 0.0, 'y': 936919818.0, 'n': 813.0}
{'x': 0.0, 'y': 936919818.0, 'n': 813.0}
{'x': 936919818.0, 'y': 936919818.0, 'n': 813.0}
{'x': 0.0, 'y': 936919818.0, 'n': 813.0}
{'x': 0.0, 'y': 1097551950.0, 'n': 813.0}
{'x': 0.0, 'y': 1097551950.0, 'n': 813.0}
{'x': 1097551950.0, 'y': 1097551950.0, 'n': 813.0}
{'x': 0.0, 'y': 1097551950.0, 'n': 813.0}
{'x': 0.0, 'y': 1860839237.0, 'n': 813.0}
{'x': 0.0, 'y': 1860839237.0, 'n': 813.0}
{'x': 1860839237.0, 'y': 1860839237.0, 'n': 813.0}
{'x': 0.0, 'y': 1860839237.0, 'n': 813.0}
{'x': 0.0, 'y': 1001480952.0, 'n': 813.0}
{'x': 0.0, 'y': 1001480952.0, 'n': 813.0}
{'x': 1001480952.0, 'y': 1001480952.0, 'n': 813.0}
{'x': 0.0, 'y': 1001480952.0, 'n': 813.0}
{'x': 0.0, 'y': 1676308611.0, 'n': 813.0}
{'x': 0.0, 'y': 1676308611.0, 'n': 813.0}
{'x': 1676308611.0, 'y': 1676308611.0, 'n': 813.0}
{'x': 0.0, 'y': 1676308611.0, 'n': 813.0}
{'x': 0.0, 'y': 1599376141.0, 'n': 813.0}
{'x': 0.0, 'y': 1599376141.0, 'n': 813.0}
{'x': 1599376141.0, 'y': 1599376141.0, 'n': 813.0}
{'x': 0.0, 'y': 1599376141.0, 'n': 813.0}
{'x': 0.0, 'y': 2047013898.0, 'n': 813.0}
{'x': 0.0, 'y': 2047013898.0, 'n': 813.0}
{'x': 2047013898.0, 'y': 2047013898.0, 'n': 813.0}
{'x': 0.0, 'y': 2047013898.0, 'n': 813.0}
{'x': 0.0, 'y': 1075299849.0, 'n': 813.0}
{'x': 0.0, 'y': 1075299849.0, 'n': 813.0}
{'x': 1075299849.0, 'y': 1075299849.0, 'n': 813.0}
{'x': 0.0, 'y': 1075299849.0, 'n': 813.0}
{'x': 0.0, 'y': 1179730501.0, 'n': 813.0}
{'x': 0.0, 'y': 1179730501.0, 'n': 813.0}
{'x': 1179730501.0, 'y': 1179730501.0, 'n': 813.0}
{'x': 0.0, 'y': 1179730501.0, 'n': 813.0}
{'x': 0.0, 'y': 705742890.0, 'n': 813.0}
{'x': 0.0, 'y': 705742890.0, 'n': 813.0}
{'x': 705742890.0, 'y': 705742890.0, 'n': 813.0}
{'x': 0.0, 'y': 705742890.0, 'n': 813.0}
{'x': 0.0, 'y': 418240822.0, 'n': 813.0}
{'x': 0.0, 'y': 418240822.0, 'n': 813.0}
{'x': 418240822.0, 'y': 418240822.0, 'n': 813.0}
{'x': 0.0, 'y': 418240822.0, 'n': 813.0}
{'x': 0.0, 'y': 677881503.0, 'n': 813.0}
{'x': 0.0, 'y': 677881503.0, 'n': 813.0}
{'x': 677881503.0, 'y': 677881503.0, 'n': 813.0}
{'x': 0.0, 'y': 677881503.0, 'n': 813.0}
{'x': 0.0, 'y': 1448447957.0, 'n': 813.0}
{'x': 0.0, 'y': 1448447957.0, 'n': 813.0}
{'x': 1448447957.0, 'y': 1448447957.0, 'n': 813.0}
{'x': 0.0, 'y': 1448447957.0, 'n': 813.0}
{'x': 0.0, 'y': 670833967.0, 'n': 813.0}
{'x': 0.0, 'y': 670833967.0, 'n': 813.0}
{'x': 670833967.0, 'y': 670833967.0, 'n': 813.0}
{'x': 0.0, 'y': 670833967.0, 'n': 813.0}
{'x': 0.0, 'y': 841477945.0, 'n': 813.0}
{'x': 0.0, 'y': 841477945.0, 'n': 813.0}
{'x': 841477945.0, 'y': 841477945.0, 'n': 813.0}
{'x': 0.0, 'y': 841477945.0, 'n': 813.0}
{'x': 0.0, 'y': 1594460624.0, 'n': 813.0}
{'x': 0.0, 'y': 1594460624.0, 'n': 813.0}
{'x': 1594460624.0, 'y': 1594460624.0, 'n': 813.0}
{'x': 0.0, 'y': 1594460624.0, 'n': 813.0}
{'x': 0.0, 'y': 2084042311.0, 'n': 813.0}
{'x': 0.0, 'y': 2084042311.0, 'n': 813.0}
{'x': 2084042311.0, 'y': 2084042311.0, 'n': 813.0}
{'x': 0.0, 'y': 2084042311.0, 'n': 813.0}
{'x': 0.0, 'y': 1822098311.0, 'n': 813.0}
{'x': 0.0, 'y': 1822098311.0, 'n': 813.0}
{'x': 1822098311.0, 'y': 1822098311.0, 'n': 813.0}
{'x': 0.0, 'y': 1822098311.0, 'n': 813.0}
{'x': 0.0, 'y': 1813118200.0, 'n': 813.0}
{'x': 0.0, 'y': 1813118200.0, 'n': 813.0}
{'x': 1813118200.0, 'y': 1813118200.0, 'n': 813.0}
{'x': 0.0, 'y': 1813118200.0, 'n': 813.0}
{'x': 0.0, 'y': 836651354.0, 'n': 813.0}
{'x': 0.0, 'y': 836651354.0, 'n': 813.0}
{'x': 836651354.0, 'y': 836651354.0, 'n': 813.0}
{'x': 0.0, 'y': 836651354.0, 'n': 813.0}
{'x': 0.0, 'y': 2045876656.0, 'n': 813.0}
{'x': 0.0, 'y': 2045876656.0, 'n': 813.0}
{'x': 2045876656.0, 'y': 2045876656.0, 'n': 813.0}
{'x': 0.0, 'y': 2045876656.0, 'n': 813.0}
{'x': 0.0, 'y': 755532176.0, 'n': 813.0}
{'x': 0.0, 'y': 755532176.0, 'n': 813.0}
{'x': 755532176.0, 'y': 755532176.0, 'n': 813.0}
{'x': 0.0, 'y': 755532176.0, 'n': 813.0}
{'x': 0.0, 'y': 2009814949.0, 'n': 813.0}
{'x': 0.0, 'y': 2009814949.0, 'n': 813.0}
{'x': 2009814949.0, 'y': 2009814949.0, 'n': 813.0}
{'x': 0.0, 'y': 2009814949.0, 'n': 813.0}
{'x': 0.0, 'y': 331663817.0, 'n': 813.0}
{'x': 0.0, 'y': 331663817.0, 'n': 813.0}
{'x': 331663817.0, 'y': 331663817.0, 'n': 813.0}
{'x': 0.0, 'y': 331663817.0, 'n': 813.0}
{'x': 0.0, 'y': 70391410.0, 'n': 813.0}
{'x': 0.0, 'y': 70391410.0, 'n': 813.0}
{'x': 70391410.0, 'y': 70391410.0, 'n': 813.0}
{'x': 0.0, 'y': 70391410.0, 'n': 813.0}
{'x': 0.0, 'y': 373635258.0, 'n': 813.0}
{'x': 0.0, 'y': 373635258.0, 'n': 813.0}
{'x': 373635258.0, 'y': 373635258.0, 'n': 813.0}
{'x': 0.0, 'y': 373635258.0, 'n': 813.0}
{'x': 0.0, 'y': 327259108.0, 'n': 813.0}
{'x': 0.0, 'y': 327259108.0, 'n': 813.0}
{'x': 327259108.0, 'y': 327259108.0, 'n': 813.0}
{'x': 0.0, 'y': 327259108.0, 'n': 813.0}
{'x': 0.0, 'y': 1696938535.0, 'n': 813.0}
{'x': 0.0, 'y': 1696938535.0, 'n': 813.0}
{'x': 1696938535.0, 'y': 1696938535.0, 'n': 813.0}
{'x': 0.0, 'y': 1696938535.0, 'n': 813.0}
{'x': 0.0, 'y': 1180637722.0, 'n': 813.0}
{'x': 0.0, 'y': 1180637722.0, 'n': 813.0}
{'x': 1180637722.0, 'y': 1180637722.0, 'n': 813.0}
{'x': 0.0, 'y': 1180637722.0, 'n': 813.0}
{'x': 0.0, 'y': 481195409.0, 'n': 813.0}
{'x': 0.0, 'y': 481195409.0, 'n': 813.0}
{'x': 481195409.0, 'y': 481195409.0, 'n': 813.0}
{'x': 0.0, 'y': 481195409.0, 'n': 813.0}
{'x': 0.0, 'y': 1719859440.0, 'n': 813.0}
{'x': 0.0, 'y': 1719859440.0, 'n': 813.0}
{'x': 1719859440.0, 'y': 1719859440.0, 'n': 813.0}
{'x': 0.0, 'y': 1719859440.0, 'n': 813.0}
{'x': 0.0, 'y': 2117557540.0, 'n': 813.0}
{'x': 0.0, 'y': 2117557540.0, 'n': 813.0}
{'x': 2117557540.0, 'y': 2117557540.0, 'n': 813.0}
{'x': 0.0, 'y': 2117557540.0, 'n': 813.0}
{'x': 0.0, 'y': 1578747359.0, 'n': 813.0}
{'x': 0.0, 'y': 1578747359.0, 'n': 813.0}
{'x': 1578747359.0, 'y': 1578747359.0, 'n': 813.0}
{'x': 0.0, 'y': 1578747359.0, 'n': 813.0}
{'x': 0.0, 'y': 1433215029.0, 'n': 813.0}
{'x': 0.0, 'y': 1433215029.0, 'n': 813.0}
{'x': 1433215029.0, 'y': 1433215029.0, 'n': 813.0}
{'x': 0.0, 'y': 1433215029.0, 'n': 813.0}
{'x': 0.0, 'y': 971554844.0, 'n': 813.0}
{'x': 0.0, 'y': 971554844.0, 'n': 813.0}
{'x': 971554844.0, 'y': 971554844.0, 'n': 813.0}
{'x': 0.0, 'y': 971554844.0, 'n': 813.0}
{'x': 0.0, 'y': 1107572322.0, 'n': 813.0}
{'x': 0.0, 'y': 1107572322.0, 'n': 813.0}
{'x': 1107572322.0, 'y': 1107572322.0, 'n': 813.0}
{'x': 0.0, 'y': 1107572322.0, 'n': 813.0}
{'x': 0.0, 'y': 885107522.0, 'n': 813.0}
{'x': 0.0, 'y': 885107522.0, 'n': 813.0}
{'x': 885107522.0, 'y': 885107522.0, 'n': 813.0}
{'x': 0.0, 'y': 885107522.0, 'n': 813.0}
{'x': 0.0, 'y': 871085094.0, 'n': 813.0}
{'x': 0.0, 'y': 871085094.0, 'n': 813.0}
{'x': 871085094.0, 'y': 871085094.0, 'n': 813.0}
{'x': 0.0, 'y': 871085094.0, 'n': 813.0}
{'x': 0.0, 'y': 35388523.0, 'n': 813.0}
{'x': 0.0, 'y': 35388523.0, 'n': 813.0}
{'x': 35388523.0, 'y': 35388523.0, 'n': 813.0}
{'x': 0.0, 'y': 35388523.0, 'n': 813.0}
{'x': 0.0, 'y': 2064838023.0, 'n': 813.0}
{'x': 0.0, 'y': 2064838023.0, 'n': 813.0}
{'x': 2064838023.0, 'y': 2064838023.0, 'n': 813.0}
{'x': 0.0, 'y': 2064838023.0, 'n': 813.0}
{'x': 0.0, 'y': 1576827985.0, 'n': 813.0}
{'x': 0.0, 'y': 1576827985.0, 'n': 813.0}
{'x': 1576827985.0, 'y': 1576827985.0, 'n': 813.0}
{'x': 0.0, 'y': 1576827985.0, 'n': 813.0}
{'x': 0.0, 'y': 453629345.0, 'n': 813.0}
{'x': 0.0, 'y': 453629345.0, 'n': 813.0}
{'x': 453629345.0, 'y': 453629345.0, 'n': 813.0}
{'x': 0.0, 'y': 453629345.0, 'n': 813.0}
{'x': 0.0, 'y': 595235879.0, 'n': 813.0}
{'x': 0.0, 'y': 595235879.0, 'n': 813.0}
{'x': 595235879.0, 'y': 595235879.0, 'n': 813.0}
{'x': 0.0, 'y': 595235879.0, 'n': 813.0}
{'x': 0.0, 'y': 877792294.0, 'n': 813.0}
{'x': 0.0, 'y': 877792294.0, 'n': 813.0}
{'x': 877792294.0, 'y': 877792294.0, 'n': 813.0}
{'x': 0.0, 'y': 877792294.0, 'n': 813.0}
{'x': 0.0, 'y': 1124463313.0, 'n': 813.0}
{'x': 0.0, 'y': 1124463313.0, 'n': 813.0}
{'x': 1124463313.0, 'y': 1124463313.0, 'n': 813.0}
{'x': 0.0, 'y': 1124463313.0, 'n': 813.0}
{'x': 0.0, 'y': 1436713824.0, 'n': 813.0}
{'x': 0.0, 'y': 1436713824.0, 'n': 813.0}
{'x': 1436713824.0, 'y': 1436713824.0, 'n': 813.0}
{'x': 0.0, 'y': 1436713824.0, 'n': 813.0}
{'x': 0.0, 'y': 324769270.0, 'n': 813.0}
{'x': 0.0, 'y': 324769270.0, 'n': 813.0}
{'x': 324769270.0, 'y': 324769270.0, 'n': 813.0}
{'x': 0.0, 'y': 324769270.0, 'n': 813.0}
{'x': 0.0, 'y': 1061021976.0, 'n': 813.0}
{'x': 0.0, 'y': 1061021976.0, 'n': 813.0}
{'x': 1061021976.0, 'y': 1061021976.0, 'n': 813.0}
{'x': 0.0, 'y': 1061021976.0, 'n': 813.0}
{'x': 0.0, 'y': 1111328487.0, 'n': 813.0}
{'x': 0.0, 'y': 1111328487.0, 'n': 813.0}
{'x': 1111328487.0, 'y': 1111328487.0, 'n': 813.0}
{'x': 0.0, 'y': 1111328487.0, 'n': 813.0}
{'x': 0.0, 'y': 2137887470.0, 'n': 813.0}
{'x': 0.0, 'y': 2137887470.0, 'n': 813.0}
{'x': 2137887470.0, 'y': 2137887470.0, 'n': 813.0}
{'x': 0.0, 'y': 2137887470.0, 'n': 813.0}
{'x': 0.0, 'y': 1897673330.0, 'n': 813.0}
{'x': 0.0, 'y': 1897673330.0, 'n': 813.0}
{'x': 1897673330.0, 'y': 1897673330.0, 'n': 813.0}
{'x': 0.0, 'y': 1897673330.0, 'n': 813.0}
{'x': 0.0, 'y': 1009721495.0, 'n': 813.0}
{'x': 0.0, 'y': 1009721495.0, 'n': 813.0}
{'x': 1009721495.0, 'y': 1009721495.0, 'n': 813.0}
{'x': 0.0, 'y': 1009721495.0, 'n': 813.0}
{'x': 0.0, 'y': 745935999.0, 'n': 813.0}
{'x': 0.0, 'y': 745935999.0, 'n': 813.0}
{'x': 745935999.0, 'y': 745935999.0, 'n': 813.0}
{'x': 0.0, 'y': 745935999.0, 'n': 813.0}
{'x': 0.0, 'y': 1760004632.0, 'n': 813.0}
{'x': 0.0, 'y': 1760004632.0, 'n': 813.0}
{'x': 1760004632.0, 'y': 1760004632.0, 'n': 813.0}
{'x': 0.0, 'y': 1760004632.0, 'n': 813.0}
{'x': 0.0, 'y': 1341385312.0, 'n': 813.0}
{'x': 0.0, 'y': 1341385312.0, 'n': 813.0}
{'x': 1341385312.0, 'y': 1341385312.0, 'n': 813.0}
{'x': 0.0, 'y': 1341385312.0, 'n': 813.0}
{'x': 0.0, 'y': 816327409.0, 'n': 813.0}
{'x': 0.0, 'y': 816327409.0, 'n': 813.0}
{'x': 816327409.0, 'y': 816327409.0, 'n': 813.0}
{'x': 0.0, 'y': 816327409.0, 'n': 813.0}
{'x': 0.0, 'y': 2133639890.0, 'n': 813.0}
{'x': 0.0, 'y': 2133639890.0, 'n': 813.0}
{'x': 2133639890.0, 'y': 2133639890.0, 'n': 813.0}
{'x': 0.0, 'y': 2133639890.0, 'n': 813.0}
{'x': 0.0, 'y': 1668644421.0, 'n': 813.0}
{'x': 0.0, 'y': 1668644421.0, 'n': 813.0}
{'x': 1668644421.0, 'y': 1668644421.0, 'n': 813.0}
{'x': 0.0, 'y': 1668644421.0, 'n': 813.0}
{'x': 0.0, 'y': 365782296.0, 'n': 813.0}
{'x': 0.0, 'y': 365782296.0, 'n': 813.0}
{'x': 365782296.0, 'y': 365782296.0, 'n': 813.0}
{'x': 0.0, 'y': 365782296.0, 'n': 813.0}
{'x': 0.0, 'y': 1166793965.0, 'n': 813.0}
{'x': 0.0, 'y': 1166793965.0, 'n': 813.0}
{'x': 1166793965.0, 'y': 1166793965.0, 'n': 813.0}
{'x': 0.0, 'y': 1166793965.0, 'n': 813.0}
{'x': 0.0, 'y': 2356182.0, 'n': 813.0}
{'x': 0.0, 'y': 2356182.0, 'n': 813.0}
{'x': 2356182.0, 'y': 2356182.0, 'n': 813.0}
{'x': 0.0, 'y': 2356182.0, 'n': 813.0}
{'x': 0.0, 'y': 2085641736.0, 'n': 813.0}
{'x': 0.0, 'y': 2085641736.0, 'n': 813.0}
{'x': 2085641736.0, 'y': 2085641736.0, 'n': 813.0}
{'x': 0.0, 'y': 2085641736.0, 'n': 813.0}
{'x': 0.0, 'y': 1136867857.0, 'n': 813.0}
{'x': 0.0, 'y': 1136867857.0, 'n': 813.0}
{'x': 1136867857.0, 'y': 1136867857.0, 'n': 813.0}
{'x': 0.0, 'y': 1136867857.0, 'n': 813.0}
{'x': 0.0, 'y': 1581103541.0, 'n': 813.0}
{'x': 0.0, 'y': 1581103541.0, 'n': 813.0}
{'x': 1581103541.0, 'y': 1581103541.0, 'n': 813.0}
{'x': 0.0, 'y': 1581103541.0, 'n': 813.0}
{'x': 0.0, 'y': 1371373118.0, 'n': 813.0}
{'x': 0.0, 'y': 1371373118.0, 'n': 813.0}
{'x': 1371373118.0, 'y': 1371373118.0, 'n': 813.0}
{'x': 0.0, 'y': 1371373118.0, 'n': 813.0}
{'x': 0.0, 'y': 2108422702.0, 'n': 813.0}
{'x': 0.0, 'y': 2108422702.0, 'n': 813.0}
{'x': 2108422702.0, 'y': 2108422702.0, 'n': 813.0}
{'x': 0.0, 'y': 2108422702.0, 'n': 813.0}
{'x': 0.0, 'y': 541192215.0, 'n': 813.0}
{'x': 0.0, 'y': 541192215.0, 'n': 813.0}
{'x': 541192215.0, 'y': 541192215.0, 'n': 813.0}
{'x': 0.0, 'y': 541192215.0, 'n': 813.0}
{'x': 0.0, 'y': 108996992.0, 'n': 813.0}
{'x': 0.0, 'y': 108996992.0, 'n': 813.0}
{'x': 108996992.0, 'y': 108996992.0, 'n': 813.0}
{'x': 0.0, 'y': 108996992.0, 'n': 813.0}
{'x': 0.0, 'y': 832024148.0, 'n': 813.0}
{'x': 0.0, 'y': 832024148.0, 'n': 813.0}
{'x': 832024148.0, 'y': 832024148.0, 'n': 813.0}
{'x': 0.0, 'y': 832024148.0, 'n': 813.0}
{'x': 0.0, 'y': 576580738.0, 'n': 813.0}
{'x': 0.0, 'y': 576580738.0, 'n': 813.0}
{'x': 576580738.0, 'y': 576580738.0, 'n': 813.0}
{'x': 0.0, 'y': 576580738.0, 'n': 813.0}
{'x': 0.0, 'y': 26351368.0, 'n': 813.0}
{'x': 0.0, 'y': 26351368.0, 'n': 813.0}
{'x': 26351368.0, 'y': 26351368.0, 'n': 813.0}
{'x': 0.0, 'y': 26351368.0, 'n': 813.0}
{'x': 0.0, 'y': 261368485.0, 'n': 813.0}
{'x': 0.0, 'y': 261368485.0, 'n': 813.0}
{'x': 261368485.0, 'y': 261368485.0, 'n': 813.0}
{'x': 0.0, 'y': 261368485.0, 'n': 813.0}
{'x': 0.0, 'y': 1030210084.0, 'n': 813.0}
{'x': 0.0, 'y': 1030210084.0, 'n': 813.0}
{'x': 1030210084.0, 'y': 1030210084.0, 'n': 813.0}
{'x': 0.0, 'y': 1030210084.0, 'n': 813.0}
{'x': 0.0, 'y': 621587247.0, 'n': 813.0}
{'x': 0.0, 'y': 621587247.0, 'n': 813.0}
{'x': 621587247.0, 'y': 621587247.0, 'n': 813.0}
{'x': 0.0, 'y': 621587247.0, 'n': 813.0}
{'x': 0.0, 'y': 1139160779.0, 'n': 813.0}
{'x': 0.0, 'y': 1139160779.0, 'n': 813.0}
{'x': 1139160779.0, 'y': 1139160779.0, 'n': 813.0}
{'x': 0.0, 'y': 1139160779.0, 'n': 813.0}
{'x': 0.0, 'y': 7189749.0, 'n': 813.0}
{'x': 0.0, 'y': 7189749.0, 'n': 813.0}
{'x': 7189749.0, 'y': 7189749.0, 'n': 813.0}
{'x': 0.0, 'y': 7189749.0, 'n': 813.0}
{'x': 0.0, 'y': 2058301071.0, 'n': 813.0}
{'x': 0.0, 'y': 2058301071.0, 'n': 813.0}
{'x': 2058301071.0, 'y': 2058301071.0, 'n': 813.0}
{'x': 0.0, 'y': 2058301071.0, 'n': 813.0}
{'x': 0.0, 'y': 1463930050.0, 'n': 813.0}
{'x': 0.0, 'y': 1463930050.0, 'n': 813.0}
{'x': 1463930050.0, 'y': 1463930050.0, 'n': 813.0}
{'x': 0.0, 'y': 1463930050.0, 'n': 813.0}
{'x': 0.0, 'y': 1068211725.0, 'n': 813.0}
{'x': 0.0, 'y': 1068211725.0, 'n': 813.0}
{'x': 1068211725.0, 'y': 1068211725.0, 'n': 813.0}
{'x': 0.0, 'y': 1068211725.0, 'n': 813.0}
{'x': 0.0, 'y': 1022145910.0, 'n': 813.0}
{'x': 0.0, 'y': 1022145910.0, 'n': 813.0}
{'x': 1022145910.0, 'y': 1022145910.0, 'n': 813.0}
{'x': 0.0, 'y': 1022145910.0, 'n': 813.0}
{'x': 0.0, 'y': 1454333872.0, 'n': 813.0}
{'x': 0.0, 'y': 1454333872.0, 'n': 813.0}
{'x': 1454333872.0, 'y': 1454333872.0, 'n': 813.0}
{'x': 0.0, 'y': 1454333872.0, 'n': 813.0}
{'x': 0.0, 'y': 818401407.0, 'n': 813.0}
{'x': 0.0, 'y': 818401407.0, 'n': 813.0}
{'x': 818401407.0, 'y': 818401407.0, 'n': 813.0}
{'x': 0.0, 'y': 818401407.0, 'n': 813.0}
{'x': 0.0, 'y': 2031867406.0, 'n': 813.0}
{'x': 0.0, 'y': 2031867406.0, 'n': 813.0}
{'x': 2031867406.0, 'y': 2031867406.0, 'n': 813.0}
{'x': 0.0, 'y': 2031867406.0, 'n': 813.0}
{'x': 0.0, 'y': 52786223.0, 'n': 813.0}
{'x': 0.0, 'y': 52786223.0, 'n': 813.0}
{'x': 52786223.0, 'y': 52786223.0, 'n': 813.0}
{'x': 0.0, 'y': 52786223.0, 'n': 813.0}
{'x': 0.0, 'y': 430922391.0, 'n': 813.0}
{'x': 0.0, 'y': 430922391.0, 'n': 813.0}
{'x': 430922391.0, 'y': 430922391.0, 'n': 813.0}
{'x': 0.0, 'y': 430922391.0, 'n': 813.0}
{'x': 0.0, 'y': 1225769070.0, 'n': 813.0}
{'x': 0.0, 'y': 1225769070.0, 'n': 813.0}
{'x': 1225769070.0, 'y': 1225769070.0, 'n': 813.0}
{'x': 0.0, 'y': 1225769070.0, 'n': 813.0}
{'x': 0.0, 'y': 869113632.0, 'n': 813.0}
{'x': 0.0, 'y': 869113632.0, 'n': 813.0}
{'x': 869113632.0, 'y': 869113632.0, 'n': 813.0}
{'x': 0.0, 'y': 869113632.0, 'n': 813.0}
{'x': 0.0, 'y': 417078634.0, 'n': 813.0}
{'x': 0.0, 'y': 417078634.0, 'n': 813.0}
{'x': 417078634.0, 'y': 417078634.0, 'n': 813.0}
{'x': 0.0, 'y': 417078634.0, 'n': 813.0}
{'x': 0.0, 'y': 746929843.0, 'n': 813.0}
{'x': 0.0, 'y': 746929843.0, 'n': 813.0}
{'x': 746929843.0, 'y': 746929843.0, 'n': 813.0}
{'x': 0.0, 'y': 746929843.0, 'n': 813.0}
{'x': 0.0, 'y': 1234895929.0, 'n': 813.0}
{'x': 0.0, 'y': 1234895929.0, 'n': 813.0}
{'x': 1234895929.0, 'y': 1234895929.0, 'n': 813.0}
{'x': 0.0, 'y': 1234895929.0, 'n': 813.0}
{'x': 0.0, 'y': 1583872599.0, 'n': 813.0}
{'x': 0.0, 'y': 1583872599.0, 'n': 813.0}
{'x': 1583872599.0, 'y': 1583872599.0, 'n': 813.0}
{'x': 0.0, 'y': 1583872599.0, 'n': 813.0}
{'x': 0.0, 'y': 749286025.0, 'n': 813.0}
{'x': 0.0, 'y': 749286025.0, 'n': 813.0}
{'x': 749286025.0, 'y': 749286025.0, 'n': 813.0}
{'x': 0.0, 'y': 749286025.0, 'n': 813.0}
{'x': 0.0, 'y': 1173054017.0, 'n': 813.0}
{'x': 0.0, 'y': 1173054017.0, 'n': 813.0}
{'x': 1173054017.0, 'y': 1173054017.0, 'n': 813.0}
{'x': 0.0, 'y': 1173054017.0, 'n': 813.0}
{'x': 0.0, 'y': 573256808.0, 'n': 813.0}
{'x': 0.0, 'y': 573256808.0, 'n': 813.0}
{'x': 573256808.0, 'y': 573256808.0, 'n': 813.0}
{'x': 0.0, 'y': 573256808.0, 'n': 813.0}
{'x': 0.0, 'y': 182905918.0, 'n': 813.0}
{'x': 0.0, 'y': 182905918.0, 'n': 813.0}
{'x': 182905918.0, 'y': 182905918.0, 'n': 813.0}
{'x': 0.0, 'y': 182905918.0, 'n': 813.0}
{'x': 0.0, 'y': 396943487.0, 'n': 813.0}
{'x': 0.0, 'y': 396943487.0, 'n': 813.0}
{'x': 396943487.0, 'y': 396943487.0, 'n': 813.0}
{'x': 0.0, 'y': 396943487.0, 'n': 813.0}
{'x': 0.0, 'y': 534195862.0, 'n': 813.0}
{'x': 0.0, 'y': 534195862.0, 'n': 813.0}
{'x': 534195862.0, 'y': 534195862.0, 'n': 813.0}
{'x': 0.0, 'y': 534195862.0, 'n': 813.0}
{'x': 0.0, 'y': 724098133.0, 'n': 813.0}
{'x': 0.0, 'y': 724098133.0, 'n': 813.0}
{'x': 724098133.0, 'y': 724098133.0, 'n': 813.0}
{'x': 0.0, 'y': 724098133.0, 'n': 813.0}
{'x': 0.0, 'y': 505940480.0, 'n': 813.0}
{'x': 0.0, 'y': 505940480.0, 'n': 813.0}
{'x': 505940480.0, 'y': 505940480.0, 'n': 813.0}
{'x': 0.0, 'y': 505940480.0, 'n': 813.0}
{'x': 0.0, 'y': 1366220011.0, 'n': 813.0}
{'x': 0.0, 'y': 1366220011.0, 'n': 813.0}
